Park Code,Park Name,Category,Order,Family,Scientific Name,Common Names,Occurrence,Nativeness,Abundance,NPS Tags
GRSA,Great Sand Dunes National Park and Preserve,Bird,Accipitriformes,Accipitridae,Buteo lagopus,Rough-legged Hawk,Present,Native,Uncommon,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Accipitriformes,Accipitridae,Buteo regalis,Ferruginous Hawk,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Accipitriformes,Accipitridae,Buteo swainsoni,Swainson's Hawk,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Accipitriformes,Accipitridae,Circus cyaneus,Northern Harrier,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Accipitriformes,Accipitridae,Haliaeetus leucocephalus,Bald Eagle,Present,Native,Uncommon,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Accipitriformes,Cathartidae,Cathartes aura,Turkey Vulture,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Accipitriformes,Cathartidae,Coragyps atratus,Black Vulture,Unconfirmed,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Accipitriformes,Pandionidae,Pandion haliaetus,Osprey,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Anseriformes,Anatidae,Anas acuta,Pintail; Northern Pintail,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Anseriformes,Anatidae,Anas americana,American Wigeon,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Anseriformes,Anatidae,Anas clypeata,Northern Shoveler,Present,Native,Rare,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Anseriformes,Anatidae,Anas crecca,Green-winged Teal,Present,Native,Rare,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Anseriformes,Anatidae,Anas cyanoptera,Cinnamon Teal,Present,Native,Rare,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Anseriformes,Anatidae,Anas discors,Blue-winged Teal,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Anseriformes,Anatidae,Anas platyrhynchos,Mallard,Present,Native,Common,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Anseriformes,Anatidae,Anas strepera,Gadwall,Present,Native,Rare,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Anseriformes,Anatidae,Aythya affinis,Lesser Scaup,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Anseriformes,Anatidae,Aythya americana,Redhead,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Anseriformes,Anatidae,Aythya collaris,Ring-necked Duck,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Anseriformes,Anatidae,Aythya valisineria,Canvasback,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Anseriformes,Anatidae,Branta canadensis,Canada Goose,Present,Native,Common,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Anseriformes,Anatidae,Bucephala albeola,Bufflehead,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Anseriformes,Anatidae,Bucephala clangula,Common Goldeneye,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Anseriformes,Anatidae,Chen caerulescens,"Blue Goose, Snow Goose",Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Anseriformes,Anatidae,Chen rossii,"Ross' Goose, Ross's Goose",Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Anseriformes,Anatidae,Lophodytes cucullatus,Hooded merganser,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Anseriformes,Anatidae,Mergus merganser,Common Merganser,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Anseriformes,Anatidae,Oxyura jamaicensis,Ruddy Duck,Present,Native,Rare,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Apodiformes,Apodidae,Aeronautes saxatalis,White-throated Swift,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Apodiformes,Apodidae,Cypseloides niger,"American Black Swift, Black Swift",Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Apodiformes,Trochilidae,Archilochus alexandri,Black-chinned Hummingbird,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Apodiformes,Trochilidae,Selasphorus platycercus,Broad-tailed Hummingbird,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Apodiformes,Trochilidae,Selasphorus rufus,Rufous Hummingbird,Present,Native,Uncommon,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Apodiformes,Trochilidae,Stellula calliope,Calliope Hummingbird,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Caprimulgiformes,Caprimulgidae,Chordeiles minor,Common Nighthawk,Present,Native,Common,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Caprimulgiformes,Caprimulgidae,Phalaenoptilus nuttallii,Poor-will; Common Poorwill,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Charadriidae,Charadrius alexandrinus,"Kentish Plover, Snowy Plover",Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Charadriidae,Charadrius montanus,Mountain Plover,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Charadriidae,Charadrius vociferus,Killdeer,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Laridae,Chlidonias niger,Black Tern,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Laridae,Larus californicus,California gull,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Laridae,Larus delawarensis,Ring-billed Gull,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Laridae,Larus pipixcan,Franklin's Gull,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Laridae,Sterna forsteri,Forster's Tern,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Recurvirostridae,Recurvirostra americana,American Avocet,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Scolopacidae,Actitis macularia,Spotted Sandpiper,Present,Native,Rare,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Scolopacidae,Calidris bairdii,Baird's Sandpiper,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Scolopacidae,Calidris mauri,Western Sandpiper,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Scolopacidae,Calidris minutilla,Least Sandpiper,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Scolopacidae,Catoptrophorus semipalmatus,Willet,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Scolopacidae,Gallinago gallinago,Common Snipe,Present,Native,Rare,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Scolopacidae,Limnodromus scolopaceus,Long-billed Dowitcher,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Scolopacidae,Limosa fedoa,Marbled Godwit,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Scolopacidae,Numenius americanus,long-billed curlew,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Scolopacidae,Phalaropus lobatus,Red-necked Phalarope,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Scolopacidae,Phalaropus tricolor,Wilson's Phalarope,Present,Native,Rare,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Scolopacidae,Tringa flavipes,Lesser Yellowlegs,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Scolopacidae,Tringa melanoleuca,Greater Yellowlegs,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Charadriiformes,Scolopacidae,Tringa solitaria,Solitary Sandpiper,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Columbiformes,Columbidae,Columba fasciata,Band-tailed Pigeon,Present,Native,Rare,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Columbiformes,Columbidae,Columba livia,Rock Pigeon,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Columbiformes,Columbidae,Zenaida macroura,Mourning Dove,Present,Native,Common,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Coraciiformes,Alcedinidae,Ceryle alcyon,Belted Kingfisher,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Falconiformes,Falconidae,Falco columbarius,Merlin; Pigeon Hawk,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Falconiformes,Falconidae,Falco mexicanus,Prairie Falcon,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Falconiformes,Falconidae,Falco peregrinus,Peregrine Falcon,Present,Native,Rare,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Falconiformes,Falconidae,Falco sparverius,American Kestrel,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Galliformes,Phasianidae,Dendragapus obscurus,Dusky Grouse,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Galliformes,Phasianidae,Lagopus leucurus,White-tailed Ptarmigan,Present,Native,Rare,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Galliformes,Phasianidae,Meleagris gallopavo,Wild Turkey,Present,Native,Occasional,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Gruiformes,Gruidae,Grus canadensis,Sandhill Crane,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Gruiformes,Rallidae,Fulica americana,American Coot,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Gruiformes,Rallidae,Porzana carolina,Sora,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Gruiformes,Rallidae,Rallus limicola,Virginia Rail,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Aegithalidae,Psaltriparus minimus,Common Bushtit; Bushtit,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Alaudidae,Eremophila alpestris,Horned Lark,Present,Native,Common,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Bombycillidae,Bombycilla cedrorum,Cedar Waxwing,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Bombycillidae,Bombycilla garrulus,Bohemian Waxwing,Present,Native,Occasional,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Cardinalidae,Cardinalis cardinalis,Northern Cardinal,Present,Native,Occasional,Vagrant
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Cardinalidae,Guiraca caerulea,Blue Grosbeak,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Cardinalidae,Passerina amoena,Lazuli Bunting,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Cardinalidae,Passerina cyanea,Indigo Bunting,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Cardinalidae,Pheucticus ludovicianus,Rose-breasted Grosbeak,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Cardinalidae,Pheucticus melanocephalus,Black-headed Grosbeak,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Cardinalidae,Piranga ludoviciana,Western Tanager,Present,Native,Common,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Cardinalidae,Spiza americana,Dickcissel,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Certhiidae,Certhia americana,Brown Creeper,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Cinclidae,Cinclus mexicanus,American Dipper,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Corvidae,Aphelocoma californica,Western Scrub-Jay,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Corvidae,Corvus brachyrhynchos,Common Crow; American Crow,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Corvidae,Corvus corax,Common Raven,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Corvidae,Cyanocitta stelleri,Steller's Jay,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Corvidae,Gymnorhinus cyanocephalus,Pinyon Jay,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Corvidae,Nucifraga columbiana,Clark's Nutcracker,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Corvidae,Perisoreus canadensis,Gray Jay,Present,Native,Rare,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Corvidae,Pica pica,Black-billed Magpie,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Amphispiza belli,Sage Sparrow,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Calamospiza melanocorys,Lark Bunting,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Chondestes grammacus,Lark Sparrow,Probably Present,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Junco hyemalis,Dark-eyed Junco,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Junco hyemalis aikeni,Unknown,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Junco hyemalis hyemalis,Unknown,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Junco hyemalis mearnsi,Unknown,Present,Native,Uncommon,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Junco hyemalis oreganus,Unknown,Present,Native,Common,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Melospiza lincolnii,Lincoln's Sparrow,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Melospiza melodia,Song Sparrow,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Passerculus sandwichensis,Savannah Sparrow,Present,Native,Rare,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Passerella iliaca,Fox Sparrow,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Pipilo chlorurus,Green-tailed Towhee,Present,Native,Common,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Pipilo erythrophthalmus,Rufous-sided Towhee,Not In Park,Native,Unknown,None
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Pipilo fuscus,Brown Towhee,Present,Native,Occasional,Vagrant
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Pipilo maculatus,Spotted Towhee,Present,Native,Uncommon,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Pooecetes gramineus,Vesper Sparrow,Present,Native,Common,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Spizella arborea,American Tree Sparrow,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Spizella breweri,Brewer's Sparrow,Present,Native,Common,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Spizella passerina,Chipping Sparrow,Present,Native,Common,Breeder
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Zonotrichia albicollis,White-throated Sparrow,Present,Native,Rare,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Zonotrichia leucophrys gambelii,Unknown,Present,Native,Uncommon,Resident
GRSA,Great Sand Dunes National Park and Preserve,Bird,Passeriformes,Emberizidae,Zonotrichia leucophrys oriantha,White-crowned Sparrow (Mountain Subspecies),Present,Native,Uncommon,Breeder
